player_name,RAPTOR_O,RAPTOR_D,RAPTOR_total,RAPTOR_WAR,RAPTOR_season,minutes_raptor
Eric Gordon,0.0467282067158375,-2.672329029680396,-2.625600822964559,0.1059938688621929,2022.0,1669
Eric Paschall,0.1912938549674548,-2.853959299036364,-2.662665444068908,0.0356176868371071,2022.0,760
Evan Fournier,0.7591019800640333,-1.843075632799357,-1.083973652735324,2.01802820839336,2022.0,2358
Evan Mobley,-2.723949789737192,1.601475089741821,-1.122474699995371,1.915833172041724,2022.0,2331
Facundo Campazzo,-2.475033232297329,1.432098695948712,-1.042934536348617,1.031605200215769,2022.0,1197
Frank Jackson,-1.48740634924125,-2.398259778296054,-3.885666127537303,-0.677335142742611,2022.0,1164
Frank Ntilikina,-2.055785842369496,3.574761542307046,1.51897569993755,1.77339921874552,2022.0,810
Franz Wagner,0.4745796088636713,0.8441772750620936,1.318756883925765,5.034506287309836,2022.0,2429
Fred VanVleet,3.445890985459818,1.072850139687663,4.51874112514748,9.631977281513484,2022.0,2602
Furkan Korkmaz,-0.932925779041777,-1.093659219272659,-2.026584998314436,0.5442709202946169,2022.0,1475
Gabe Vincent,-0.397128219126991,1.339965334450994,0.9428371153240026,3.849165060707957,2022.0,2012
Garrett Temple,-2.998755376299752,-0.5669732502037156,-3.565728626503468,-0.4534135935798819,2022.0,1100
Garrison Mathews,1.089276874483114,1.947772444151194,3.037049318634308,5.080271235280721,2022.0,1712
Gary Clark,-0.3925691179967745,-0.5120662243611399,-0.9046353423579144,0.3547262889721346,2022.0,378
Gary Harris,-1.118785292312011,-0.3483411571381143,-1.467126449450125,1.133051879679543,2022.0,1730
Gary Payton II,1.384994588290794,4.636689319379141,6.021683907669935,6.544030283301545,2022.0,1450
Gary Trent Jr.,1.422214476727065,-1.023158438504436,0.3990560382226293,4.261055705120418,2022.0,2647
George Hill,-1.052581276517058,1.872069124281766,0.8194878477647087,2.399952671380035,2022.0,1329
Georges Niang,0.2593371230737588,-1.414498004687982,-1.155160881614223,1.582484936093005,2022.0,1934
Georgios Kalaitzakis,-6.033329392229115,-6.883508520530056,-12.91683791275917,-1.11950701472578,2022.0,214
Giannis Antetokounmpo,5.587616641169193,2.47923915762314,8.066855798792332,14.97824984891317,2022.0,2652
Goga Bitadze,0.4793941832233858,-2.637143199107451,-2.157749015884066,0.2219588698245002,2022.0,729
Goran Dragic,-0.2546264965014259,-0.3529888971030041,-0.6076153936044301,0.6463221901446934,2022.0,577
